epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,2096.71,1.51811,0.96214,1.15632,0.8564,0.3665,0.36612,0.1783,1.76117,1.05222,1.38379,0.009109,0.009109,0.009109
20,2206.99,1.49563,0.94154,1.1468,0.8545,0.37963,0.37192,0.18448,1.74667,1.01462,1.3777,0.0090595,0.0090595,0.0090595
21,2317.16,1.48307,0.93204,1.14765,0.86187,0.35839,0.36567,0.1794,1.76125,1.04959,1.39249,0.00901,0.00901,0.00901
22,2427.36,1.4761,0.92707,1.14546,0.85403,0.37052,0.37015,0.18255,1.75657,1.04147,1.39262,0.0089605,0.0089605,0.0089605
23,2537.57,1.46251,0.91033,1.13828,0.85719,0.3734,0.36909,0.17739,1.81022,1.02671,1.43381,0.008911,0.008911,0.008911
24,2647.87,1.4457,0.9062,1.12863,0.85402,0.3704,0.3693,0.17813,1.78657,1.01903,1.40668,0.0088615,0.0088615,0.0088615
25,2758.09,1.44392,0.8959,1.12724,0.84762,0.37388,0.36207,0.1764,1.76241,1.03587,1.40436,0.008812,0.008812,0.008812
26,2868.19,1.42844,0.89357,1.12248,0.85143,0.37585,0.36618,0.17995,1.7692,1.01468,1.40757,0.0087625,0.0087625,0.0087625
27,2978.48,1.42492,0.88571,1.12032,0.85431,0.37004,0.36742,0.17993,1.75989,1.02154,1.40228,0.008713,0.008713,0.008713
28,3088.69,1.41463,0.87934,1.11175,0.8622,0.36104,0.365,0.17934,1.76156,1.03421,1.38786,0.0086635,0.0086635,0.0086635
29,3198.89,1.40238,0.86918,1.11242,0.85367,0.36812,0.36487,0.17626,1.79063,1.0397,1.41429,0.008614,0.008614,0.008614
30,3309.11,1.39567,0.86552,1.11011,0.85736,0.36993,0.36759,0.17915,1.77887,1.01841,1.41411,0.0085645,0.0085645,0.0085645
31,3419.3,1.39044,0.8613,1.10604,0.85586,0.37034,0.36345,0.178,1.76319,1.0276,1.38793,0.008515,0.008515,0.008515
32,3529.5,1.37979,0.85213,1.10105,0.85542,0.37238,0.36629,0.17998,1.7697,1.01795,1.41025,0.0084655,0.0084655,0.0084655
33,3639.7,1.37128,0.84857,1.10137,0.85588,0.37007,0.36417,0.17648,1.78525,1.01742,1.40454,0.008416,0.008416,0.008416
34,3749.95,1.3725,0.84656,1.09639,0.85548,0.36872,0.36248,0.17396,1.81003,1.04165,1.42427,0.0083665,0.0083665,0.0083665
35,3860.14,1.3551,0.83975,1.09374,0.85877,0.3653,0.36644,0.1774,1.78158,1.008,1.41011,0.008317,0.008317,0.008317
36,3970.46,1.35057,0.8331,1.0931,0.85326,0.36918,0.36217,0.17445,1.78203,1.01244,1.42027,0.0082675,0.0082675,0.0082675
37,4080.61,1.34396,0.83074,1.0901,0.85603,0.36764,0.36252,0.17533,1.79416,1.02842,1.43384,0.008218,0.008218,0.008218
