epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
60,231.752,1.90366,1.2127,1.41893,0.50851,0.4744,0.46765,0.19348,2.00811,1.38895,1.64376,0.00118015,0.00118015,0.00118015
61,235.655,1.92457,1.20242,1.40987,0.49996,0.43405,0.44424,0.17349,2.09824,1.53887,1.7098,0.0011719,0.0011719,0.0011719
62,239.493,1.90428,1.21407,1.3938,0.67391,0.38548,0.4645,0.18548,2.03065,1.50767,1.66072,0.00116365,0.00116365,0.00116365
63,243.33,1.89209,1.19434,1.4072,0.53118,0.35688,0.42108,0.1569,2.25995,1.60987,1.84732,0.0011554,0.0011554,0.0011554
64,247.171,1.92641,1.21003,1.4134,0.52029,0.38347,0.43349,0.17455,2.10587,1.52305,1.70797,0.00114715,0.00114715,0.00114715
65,250.997,1.85583,1.19669,1.40739,0.51001,0.40445,0.42858,0.16115,2.19457,1.55866,1.8012,0.00113889,0.00113889,0.00113889
66,254.835,1.90694,1.19645,1.41563,0.52258,0.39787,0.41475,0.15222,2.15837,1.61069,1.78366,0.00113064,0.00113064,0.00113064
67,258.659,1.89639,1.18875,1.41556,0.54946,0.42727,0.46314,0.17757,2.01479,1.53646,1.68716,0.00112239,0.00112239,0.00112239
68,262.478,1.90387,1.19366,1.41066,0.62865,0.4134,0.4935,0.19321,2.02222,1.46709,1.68337,0.00111414,0.00111414,0.00111414
69,266.317,1.92668,1.25983,1.45502,0.59496,0.4819,0.51518,0.19408,2.10571,1.37604,1.73482,0.00110589,0.00110589,0.00110589
70,270.141,1.92527,1.23891,1.43532,0.58951,0.48198,0.50718,0.19542,2.11155,1.43924,1.71043,0.00109764,0.00109764,0.00109764
71,273.963,1.87095,1.18826,1.40758,0.59919,0.48477,0.52012,0.20379,2.07633,1.37804,1.68414,0.00108938,0.00108938,0.00108938
72,277.836,1.84276,1.16011,1.39609,0.64919,0.4445,0.49644,0.19535,2.04263,1.39194,1.67865,0.00108113,0.00108113,0.00108113
73,281.677,1.86617,1.18006,1.38988,0.62037,0.44793,0.4802,0.18534,2.18273,1.47049,1.80183,0.00107288,0.00107288,0.00107288
74,285.521,1.83196,1.14438,1.3536,0.69738,0.47233,0.50948,0.19053,2.14962,1.38599,1.78374,0.00106463,0.00106463,0.00106463
75,289.341,1.82065,1.13734,1.37602,0.628,0.47415,0.50663,0.20243,2.03732,1.33489,1.68955,0.00105638,0.00105638,0.00105638
76,293.146,1.83233,1.12674,1.39554,0.58189,0.44466,0.48744,0.18947,2.13968,1.45091,1.77265,0.00104813,0.00104813,0.00104813
77,296.997,1.81108,1.13436,1.3691,0.65136,0.41306,0.4887,0.1949,2.10509,1.5027,1.70436,0.00103987,0.00103987,0.00103987
78,300.86,1.80978,1.109,1.33562,0.50945,0.41411,0.44012,0.17944,2.1251,1.61733,1.73835,0.00103162,0.00103162,0.00103162
79,304.721,1.82644,1.1201,1.36671,0.57124,0.52472,0.51898,0.21276,1.97987,1.34551,1.59927,0.00102337,0.00102337,0.00102337
80,308.578,1.83443,1.15096,1.39446,0.60784,0.50447,0.51293,0.20367,2.02853,1.3741,1.64128,0.00101512,0.00101512,0.00101512
81,312.372,1.86854,1.1966,1.43213,0.49057,0.41037,0.42092,0.17141,2.07768,1.60979,1.71555,0.00100687,0.00100687,0.00100687
82,316.234,1.86099,1.15778,1.37723,0.6,0.4484,0.48846,0.20054,1.97041,1.42993,1.61472,0.000998616,0.000998616,0.000998616
83,320.089,1.82688,1.14089,1.37937,0.50321,0.46539,0.47589,0.17584,2.17741,1.43311,1.78538,0.000990365,0.000990365,0.000990365
84,323.919,1.84106,1.12712,1.38835,0.49255,0.43612,0.45111,0.16742,2.23108,1.47941,1.81907,0.000982113,0.000982113,0.000982113
85,327.804,1.81317,1.10369,1.34597,0.61203,0.4177,0.47704,0.1853,2.08404,1.40132,1.71094,0.000973861,0.000973861,0.000973861
86,331.619,1.78179,1.08559,1.34405,0.57737,0.463,0.45063,0.15797,2.2459,1.41188,1.85486,0.00096561,0.00096561,0.00096561
87,335.497,1.79045,1.08559,1.33859,0.56466,0.48296,0.4878,0.20182,2.07203,1.36669,1.64176,0.000957358,0.000957358,0.000957358
88,339.351,1.80558,1.07367,1.34651,0.5686,0.44442,0.4716,0.19734,2.05698,1.46629,1.65213,0.000949106,0.000949106,0.000949106
89,343.186,1.77856,1.06562,1.35064,0.57351,0.42696,0.45648,0.174,2.21159,1.52882,1.80988,0.000940855,0.000940855,0.000940855
90,347.031,1.77083,1.09222,1.33653,0.47315,0.44457,0.45564,0.17403,2.14288,1.57361,1.72985,0.000932603,0.000932603,0.000932603
91,350.883,1.81272,1.10205,1.36203,0.50841,0.44155,0.43167,0.16151,2.2321,1.59077,1.85246,0.000924352,0.000924352,0.000924352
92,354.705,1.74482,1.07172,1.33703,0.52565,0.44549,0.44982,0.17148,2.14205,1.48659,1.79579,0.0009161,0.0009161,0.0009161
93,358.539,1.76328,1.07109,1.3407,0.53924,0.45335,0.46424,0.19179,2.01351,1.37335,1.65626,0.000907848,0.000907848,0.000907848
94,362.358,1.72457,1.04395,1.32804,0.55926,0.43465,0.47488,0.19804,2.04178,1.42217,1.66283,0.000899597,0.000899597,0.000899597
95,366.196,1.72492,1.02225,1.31759,0.52952,0.48596,0.49441,0.20262,2.07041,1.39768,1.68705,0.000891345,0.000891345,0.000891345
96,370.095,1.74867,1.01981,1.31585,0.61893,0.46726,0.49333,0.19126,2.17356,1.39411,1.78911,0.000883093,0.000883093,0.000883093
97,373.942,1.7385,1.02633,1.3111,0.58801,0.44466,0.47492,0.1878,2.12253,1.40173,1.73723,0.000874842,0.000874842,0.000874842
98,377.768,1.72161,1.02478,1.33247,0.56095,0.42521,0.47851,0.18574,2.15395,1.48014,1.78184,0.00086659,0.00086659,0.00086659
99,381.649,1.72864,1.03134,1.30234,0.5765,0.42085,0.47686,0.19935,2.05601,1.42055,1.68259,0.000858338,0.000858338,0.000858338
