epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,394.567,1.67715,1.01753,1.05013,0.83426,0.3688,0.34977,0.16143,1.83104,1.05747,1.17955,0.0093565,0.0093565,0.0093565
15,422.547,1.67745,1.00906,1.04702,0.84839,0.37402,0.35917,0.17108,1.76323,1.01614,1.14329,0.009307,0.009307,0.009307
16,450.515,1.64956,0.998,1.04509,0.84667,0.37352,0.36027,0.1724,1.74395,1.01041,1.13256,0.0092575,0.0092575,0.0092575
17,478.598,1.64365,0.99386,1.03941,0.84334,0.3713,0.35984,0.17023,1.76564,1.00989,1.1501,0.009208,0.009208,0.009208
18,506.715,1.63816,0.987,1.03782,0.84751,0.37178,0.36572,0.1694,1.80231,1.01526,1.17488,0.0091585,0.0091585,0.0091585
19,534.825,1.62639,0.98101,1.03569,0.84307,0.36596,0.35988,0.16718,1.80106,1.01485,1.16626,0.009109,0.009109,0.009109
20,563.023,1.60766,0.96596,1.02717,0.84545,0.38023,0.37184,0.17723,1.78463,0.98879,1.16338,0.0090595,0.0090595,0.0090595
21,591.192,1.59748,0.96228,1.02759,0.83906,0.37236,0.35404,0.16525,1.81458,1.01105,1.1825,0.00901,0.00901,0.00901
22,619.356,1.59093,0.95535,1.02751,0.83983,0.37333,0.35457,0.16934,1.7862,0.99797,1.15601,0.0089605,0.0089605,0.0089605
23,647.496,1.58042,0.94314,1.0223,0.83795,0.37136,0.35758,0.16467,1.84072,1.00431,1.19317,0.008911,0.008911,0.008911
24,675.643,1.56464,0.93736,1.01792,0.84108,0.37741,0.36125,0.17173,1.77794,0.98407,1.15382,0.0088615,0.0088615,0.0088615
25,703.801,1.55984,0.93365,1.0164,0.83951,0.37232,0.35557,0.16384,1.81396,1.00229,1.16687,0.008812,0.008812,0.008812
26,731.944,1.55367,0.92919,1.0157,0.84319,0.37066,0.36972,0.17564,1.75927,0.98163,1.15719,0.0087625,0.0087625,0.0087625
27,760.091,1.54226,0.92302,1.01191,0.84736,0.37316,0.36671,0.1741,1.77037,0.97509,1.15272,0.008713,0.008713,0.008713
28,788.285,1.53696,0.91782,1.00575,0.84043,0.37655,0.36648,0.17122,1.81731,0.97862,1.17994,0.0086635,0.0086635,0.0086635
29,816.417,1.52517,0.91045,1.00717,0.85036,0.37376,0.37283,0.1782,1.76735,0.9702,1.15223,0.008614,0.008614,0.008614
30,844.566,1.51627,0.90675,1.00537,0.84285,0.37603,0.38177,0.17678,1.78608,0.97815,1.16618,0.0085645,0.0085645,0.0085645
31,872.705,1.51543,0.90477,1.0052,0.83205,0.37418,0.36375,0.16684,1.8062,1.00447,1.17547,0.008515,0.008515,0.008515
32,900.823,1.50393,0.89634,1.00097,0.84356,0.37536,0.36729,0.17036,1.79296,0.9782,1.1718,0.0084655,0.0084655,0.0084655
33,928.926,1.49825,0.89459,1.0008,0.84349,0.37268,0.35931,0.16968,1.79295,0.97337,1.16608,0.008416,0.008416,0.008416
34,957.179,1.49853,0.8939,0.9993,0.84453,0.37731,0.36463,0.17387,1.78748,0.96945,1.16493,0.0083665,0.0083665,0.0083665
35,985.472,1.48289,0.8866,0.99662,0.84393,0.36734,0.36351,0.16856,1.83156,0.97475,1.19009,0.008317,0.008317,0.008317
36,1013.63,1.47839,0.88421,0.99711,0.84875,0.37274,0.36784,0.17258,1.78591,0.96721,1.15934,0.0082675,0.0082675,0.0082675
37,1041.74,1.4731,0.87903,0.9953,0.84509,0.3714,0.35191,0.16594,1.79822,0.97358,1.17171,0.008218,0.008218,0.008218
38,1069.89,1.46566,0.87108,0.99144,0.84373,0.37537,0.3564,0.16841,1.78862,0.97352,1.16343,0.0081685,0.0081685,0.0081685
39,1097.96,1.44941,0.8635,0.98803,0.84042,0.37064,0.35187,0.16495,1.82791,0.98125,1.18569,0.008119,0.008119,0.008119
40,1126.08,1.4495,0.8669,0.98775,0.84345,0.3675,0.35296,0.16646,1.79405,0.97948,1.17346,0.0080695,0.0080695,0.0080695
41,1154.17,1.44535,0.86077,0.98979,0.84426,0.37121,0.36299,0.16906,1.79293,0.97427,1.16018,0.00802,0.00802,0.00802
42,1182.36,1.43716,0.85683,0.98185,0.84569,0.37304,0.36287,0.17191,1.79042,0.96352,1.16645,0.0079705,0.0079705,0.0079705
43,1210.49,1.43677,0.85738,0.98465,0.85167,0.36743,0.36153,0.17,1.80226,0.95978,1.16896,0.007921,0.007921,0.007921
44,1238.58,1.42957,0.84768,0.98554,0.84522,0.36032,0.36272,0.16697,1.85655,0.98479,1.2015,0.0078715,0.0078715,0.0078715
45,1266.69,1.42497,0.84203,0.98325,0.84592,0.36404,0.36082,0.16869,1.80966,0.9724,1.17541,0.007822,0.007822,0.007822
46,1294.79,1.41714,0.84327,0.98262,0.84548,0.37424,0.37083,0.17245,1.79401,0.96516,1.17493,0.0077725,0.0077725,0.0077725
47,1322.9,1.41476,0.83892,0.97992,0.84333,0.36368,0.35208,0.16522,1.81954,0.9851,1.19664,0.007723,0.007723,0.007723
48,1350.95,1.4031,0.83307,0.98012,0.84278,0.37447,0.36315,0.17011,1.80649,0.96501,1.18008,0.0076735,0.0076735,0.0076735
49,1379.15,1.40609,0.83375,0.97868,0.8451,0.37466,0.36155,0.17086,1.7976,0.95561,1.17126,0.007624,0.007624,0.007624
