epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,451.184,1.6444,0.99474,1.04083,0.84512,0.37184,0.35843,0.1716,1.75701,1.00472,1.14377,0.0092575,0.0092575,0.0092575
17,479.249,1.63521,0.99114,1.03482,0.84323,0.37094,0.3564,0.16294,1.85387,1.02047,1.19448,0.009208,0.009208,0.009208
18,507.293,1.63312,0.98062,1.03534,0.84468,0.37213,0.36174,0.17098,1.78607,1.00981,1.15625,0.0091585,0.0091585,0.0091585
19,535.379,1.61793,0.97559,1.03295,0.84354,0.37094,0.35717,0.16646,1.79935,1.02082,1.16535,0.009109,0.009109,0.009109
20,563.51,1.60549,0.96006,1.02759,0.84748,0.37759,0.36187,0.17239,1.77573,0.98115,1.15812,0.0090595,0.0090595,0.0090595
21,591.668,1.59047,0.9571,1.02478,0.84477,0.37789,0.36417,0.1708,1.79158,0.99412,1.16813,0.00901,0.00901,0.00901
22,619.763,1.58657,0.95182,1.02595,0.85015,0.3668,0.36155,0.17166,1.76792,0.99554,1.15907,0.0089605,0.0089605,0.0089605
23,647.9,1.57192,0.93827,1.01871,0.84152,0.37543,0.3609,0.16912,1.8007,1.00537,1.17943,0.008911,0.008911,0.008911
24,675.998,1.56156,0.93322,1.01502,0.84404,0.37705,0.36451,0.17491,1.76337,0.98289,1.15031,0.0088615,0.0088615,0.0088615
25,704.102,1.55466,0.93016,1.01236,0.83421,0.37163,0.35079,0.16059,1.82698,1.0086,1.18136,0.008812,0.008812,0.008812
26,732.186,1.5475,0.92389,1.01257,0.84931,0.38024,0.36862,0.17891,1.73962,0.96938,1.1458,0.0087625,0.0087625,0.0087625
27,760.353,1.53443,0.9164,1.00864,0.84232,0.36308,0.35816,0.16824,1.8183,0.99543,1.17515,0.008713,0.008713,0.008713
28,788.343,1.53167,0.9121,1.00347,0.8377,0.38049,0.35885,0.17097,1.76656,0.97546,1.15176,0.0086635,0.0086635,0.0086635
29,816.57,1.51684,0.90529,1.0055,0.84796,0.3716,0.35951,0.17102,1.77312,0.96921,1.15613,0.008614,0.008614,0.008614
30,844.545,1.51249,0.90082,1.00336,0.84481,0.37762,0.35996,0.16952,1.78387,0.97791,1.16318,0.0085645,0.0085645,0.0085645
31,872.535,1.50715,0.9003,1.00227,0.84196,0.37567,0.3568,0.16626,1.79456,0.9855,1.16411,0.008515,0.008515,0.008515
32,900.541,1.4977,0.89269,0.99871,0.84457,0.37705,0.3573,0.16684,1.80824,0.98073,1.18064,0.0084655,0.0084655,0.0084655
33,928.516,1.49309,0.88782,0.99841,0.84487,0.36968,0.3528,0.16614,1.79232,0.98771,1.16459,0.008416,0.008416,0.008416
34,956.53,1.49459,0.8897,0.99582,0.84995,0.37542,0.36345,0.17272,1.77141,0.96306,1.15429,0.0083665,0.0083665,0.0083665
35,984.566,1.47751,0.88253,0.99504,0.83619,0.37933,0.35152,0.16103,1.80866,0.98039,1.17498,0.008317,0.008317,0.008317
36,1012.68,1.46858,0.87803,0.99188,0.84559,0.37777,0.36225,0.1717,1.78589,0.9664,1.16611,0.0082675,0.0082675,0.0082675
37,1040.69,1.46809,0.87341,0.99308,0.84181,0.37274,0.35281,0.16366,1.80773,0.9861,1.17872,0.008218,0.008218,0.008218
38,1068.71,1.45924,0.86689,0.98859,0.84834,0.37428,0.35648,0.16696,1.79101,0.97096,1.16788,0.0081685,0.0081685,0.0081685
39,1096.69,1.44555,0.86217,0.98699,0.84617,0.37178,0.36147,0.17107,1.78517,0.96218,1.16839,0.008119,0.008119,0.008119
40,1124.73,1.4429,0.86472,0.98448,0.84643,0.37771,0.36044,0.16845,1.81401,0.96365,1.18149,0.0080695,0.0080695,0.0080695
41,1152.73,1.44152,0.86055,0.98599,0.84363,0.3716,0.35723,0.16854,1.78302,0.96955,1.15957,0.00802,0.00802,0.00802
42,1180.75,1.44052,0.85479,0.97927,0.84505,0.37316,0.35708,0.16803,1.79436,0.96726,1.17271,0.0079705,0.0079705,0.0079705
43,1208.8,1.43455,0.85673,0.98195,0.84817,0.37627,0.36104,0.16786,1.81298,0.96485,1.1734,0.007921,0.007921,0.007921
44,1236.82,1.42145,0.84811,0.98019,0.85087,0.378,0.36227,0.16841,1.81862,0.96321,1.18537,0.0078715,0.0078715,0.0078715
45,1264.87,1.42361,0.84575,0.97959,0.84816,0.37376,0.36323,0.17068,1.79911,0.96667,1.17716,0.007822,0.007822,0.007822
46,1292.96,1.41723,0.84263,0.98028,0.846,0.37297,0.36347,0.16734,1.7967,0.96689,1.16883,0.0077725,0.0077725,0.0077725
