epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,2647.17,1.43723,0.89944,1.12392,0.85534,0.37947,0.36756,0.18011,1.76382,1.00584,1.3982,0.0088615,0.0088615,0.0088615
25,2757.36,1.43674,0.89137,1.12357,0.85925,0.37286,0.36985,0.18068,1.76306,1.01292,1.39623,0.008812,0.008812,0.008812
26,2867.44,1.42191,0.88528,1.12098,0.84478,0.38017,0.36126,0.1774,1.76252,1.01087,1.40876,0.0087625,0.0087625,0.0087625
27,2977.7,1.4174,0.88039,1.11569,0.85949,0.37082,0.36667,0.18112,1.74761,1.01662,1.3882,0.008713,0.008713,0.008713
28,3087.89,1.40786,0.87215,1.10969,0.85176,0.37567,0.36733,0.17776,1.78349,1.00753,1.40899,0.0086635,0.0086635,0.0086635
29,3198.07,1.39252,0.86216,1.10817,0.85277,0.36212,0.36135,0.1777,1.75716,1.04198,1.40033,0.008614,0.008614,0.008614
30,3308.3,1.38883,0.85552,1.10829,0.85095,0.37337,0.3642,0.17758,1.7794,1.01453,1.42258,0.0085645,0.0085645,0.0085645
31,3418.49,1.38435,0.85459,1.10857,0.84738,0.37639,0.35565,0.1723,1.77243,1.02046,1.4103,0.008515,0.008515,0.008515
32,3528.71,1.37467,0.84448,1.09835,0.84755,0.38133,0.36751,0.17686,1.7913,1.00026,1.41843,0.0084655,0.0084655,0.0084655
33,3638.8,1.36449,0.84337,1.09788,0.84797,0.37573,0.36367,0.17766,1.78133,1.01135,1.40156,0.008416,0.008416,0.008416
34,3749.05,1.36518,0.83878,1.0949,0.84948,0.37917,0.36236,0.1761,1.78457,1.01017,1.42566,0.0083665,0.0083665,0.0083665
35,3859.21,1.34954,0.83242,1.09179,0.85293,0.36973,0.36455,0.17767,1.76929,1.01233,1.39726,0.008317,0.008317,0.008317
36,3969.41,1.34436,0.82432,1.09262,0.84447,0.37561,0.35813,0.17397,1.79298,1.00697,1.44005,0.0082675,0.0082675,0.0082675
37,4079.55,1.33501,0.81873,1.08645,0.85554,0.37106,0.36349,0.17781,1.79257,1.02211,1.43673,0.008218,0.008218,0.008218
