epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
15,54.9636,3.17391,2.08191,1.75317,0.15509,0.19139,0.14033,0.04381,3.29197,4.77726,2.21892,0.009307,0.009307,0.009307
16,58.5817,3.02695,2.01049,1.66764,0.64864,0.17384,0.12756,0.03923,3.3788,3.92112,2.06758,0.0092575,0.0092575,0.0092575
17,62.2265,2.94475,2.06993,1.6007,0.67076,0.16667,0.21422,0.06645,3.10468,3.41693,1.78177,0.009208,0.009208,0.009208
18,65.8217,3.01449,1.93655,1.62318,0.09275,0.42568,0.14253,0.03944,3.53429,2.67849,2.09928,0.0091585,0.0091585,0.0091585
19,69.4304,3.01735,1.91622,1.64545,0.73523,0.2515,0.34887,0.1201,3.02248,3.18132,1.84448,0.009109,0.009109,0.009109
20,73.0564,2.82397,1.90025,1.54172,0.29182,0.33995,0.22864,0.07211,3.05785,2.21299,1.77222,0.0090595,0.0090595,0.0090595
21,76.6526,2.82386,1.84678,1.49843,0.46755,0.34314,0.31751,0.11727,2.90291,1.95973,1.73005,0.00901,0.00901,0.00901
22,80.237,2.74305,1.81025,1.49487,0.38174,0.45377,0.29573,0.09175,2.99711,2.71796,1.76036,0.0089605,0.0089605,0.0089605
23,83.8388,2.69464,1.95103,1.46478,0.58447,0.39474,0.34933,0.13129,2.84237,2.18385,1.62547,0.008911,0.008911,0.008911
24,87.4054,2.73772,1.73356,1.48493,0.26776,0.32257,0.20714,0.07304,2.98748,2.06843,1.77632,0.0088615,0.0088615,0.0088615
25,90.9465,2.74802,1.75559,1.53635,0.36943,0.31994,0.26674,0.07866,3.20731,2.17353,1.90791,0.008812,0.008812,0.008812
26,94.557,2.7027,1.6732,1.45943,0.42703,0.32982,0.32667,0.12131,2.8766,2.01312,1.65631,0.0087625,0.0087625,0.0087625
27,98.1403,2.67097,1.63775,1.45556,0.4583,0.41045,0.37152,0.13716,2.85856,1.79727,1.64571,0.008713,0.008713,0.008713
28,101.756,2.72898,1.57705,1.46155,0.31712,0.38432,0.26594,0.08535,3.04883,1.97242,1.73416,0.0086635,0.0086635,0.0086635
29,105.351,2.70189,1.59861,1.43089,0.37264,0.37706,0.27837,0.08727,3.08369,2.19609,1.7129,0.008614,0.008614,0.008614
30,108.899,2.60901,1.61461,1.41623,0.48084,0.37057,0.38932,0.14598,2.81059,1.71159,1.56915,0.0085645,0.0085645,0.0085645
31,112.479,2.57844,1.56634,1.39688,0.37361,0.38254,0.36329,0.14861,2.84437,1.85649,1.6399,0.008515,0.008515,0.008515
32,116.051,2.58074,1.6014,1.41358,0.35364,0.44841,0.38623,0.14944,2.82338,1.67377,1.60582,0.0084655,0.0084655,0.0084655
33,119.63,2.58232,1.50977,1.41812,0.31171,0.42616,0.3262,0.11262,3.17679,1.82013,1.74964,0.008416,0.008416,0.008416
34,123.22,2.55459,1.42906,1.36296,0.33207,0.39705,0.31969,0.12731,2.73655,1.64702,1.57475,0.0083665,0.0083665,0.0083665
35,126.777,2.63995,1.48274,1.40164,0.51589,0.43628,0.4361,0.16848,2.74499,1.55696,1.55709,0.008317,0.008317,0.008317
36,130.349,2.60363,1.43813,1.4087,0.49031,0.41459,0.38304,0.13268,2.96024,1.58471,1.66848,0.0082675,0.0082675,0.0082675
37,133.881,2.5839,1.44903,1.40546,0.37676,0.40167,0.31472,0.1157,2.86164,1.62211,1.6464,0.008218,0.008218,0.008218
38,137.439,2.60412,1.42717,1.42688,0.45109,0.46627,0.38295,0.14101,2.84067,1.52839,1.61774,0.0081685,0.0081685,0.0081685
39,140.952,2.56223,1.41034,1.407,0.43927,0.42871,0.37479,0.13282,2.92488,1.61434,1.657,0.008119,0.008119,0.008119
40,144.476,2.50311,1.38126,1.38252,0.50534,0.40494,0.39006,0.15401,2.7628,1.74001,1.56686,0.0080695,0.0080695,0.0080695
41,148.019,2.52917,1.40487,1.38635,0.52117,0.43062,0.45359,0.17802,2.61358,1.4888,1.50414,0.00802,0.00802,0.00802
42,151.587,2.56339,1.39405,1.38527,0.49732,0.43825,0.4264,0.16266,2.78471,1.53675,1.57274,0.0079705,0.0079705,0.0079705
43,155.144,2.50945,1.42697,1.37322,0.48621,0.39601,0.36492,0.11731,3.0647,1.83135,1.7045,0.007921,0.007921,0.007921
44,158.6,2.46903,1.35161,1.33069,0.56141,0.37887,0.41394,0.15343,2.90598,1.60573,1.62199,0.0078715,0.0078715,0.0078715
45,162.159,2.55761,1.36805,1.40075,0.51916,0.45255,0.45693,0.17158,2.81631,1.52216,1.58544,0.007822,0.007822,0.007822
46,165.721,2.48551,1.29883,1.36053,0.44494,0.39984,0.38218,0.14104,2.96399,1.66304,1.66661,0.0077725,0.0077725,0.0077725
47,169.253,2.48963,1.33852,1.37952,0.54863,0.39107,0.40085,0.15381,2.84106,1.71265,1.61914,0.007723,0.007723,0.007723
48,172.8,2.49411,1.32072,1.3601,0.46114,0.43907,0.39392,0.13564,3.00227,1.60953,1.69971,0.0076735,0.0076735,0.0076735
49,176.385,2.50174,1.2976,1.34024,0.49695,0.44141,0.41871,0.16091,2.85009,1.56297,1.6094,0.007624,0.007624,0.007624
50,179.945,2.43201,1.27872,1.31698,0.52325,0.47663,0.44995,0.17935,2.73397,1.48953,1.53748,0.0075745,0.0075745,0.0075745
51,183.536,2.47763,1.30843,1.32808,0.53681,0.46658,0.46495,0.18899,2.72109,1.53386,1.52983,0.007525,0.007525,0.007525
52,187.114,2.42685,1.28859,1.33572,0.50232,0.43093,0.42315,0.15288,2.98027,1.59777,1.65608,0.0074755,0.0074755,0.0074755
53,190.664,2.43312,1.29839,1.34195,0.53266,0.38675,0.40278,0.14913,2.88817,1.69631,1.62481,0.007426,0.007426,0.007426
54,194.195,2.39148,1.29996,1.31833,0.51911,0.44296,0.44475,0.1731,2.80049,1.48412,1.54441,0.0073765,0.0073765,0.0073765
55,197.712,2.38226,1.28977,1.33316,0.59316,0.40247,0.43425,0.18297,2.73066,1.58235,1.52631,0.007327,0.007327,0.007327
56,201.283,2.37573,1.25137,1.30514,0.53166,0.40941,0.38551,0.12611,3.00174,1.62726,1.68855,0.0072775,0.0072775,0.0072775
57,204.833,2.37265,1.2245,1.31372,0.59271,0.44322,0.4571,0.17325,2.89719,1.50246,1.61322,0.007228,0.007228,0.007228
58,208.382,2.43222,1.27927,1.32736,0.67833,0.45971,0.50438,0.1943,2.69175,1.44818,1.52167,0.0071785,0.0071785,0.0071785
59,211.939,2.46336,1.28856,1.3573,0.6168,0.44665,0.48749,0.19299,2.71098,1.45223,1.53604,0.007129,0.007129,0.007129
60,215.49,2.39328,1.246,1.32804,0.57145,0.42457,0.43203,0.15751,2.86024,1.53075,1.60802,0.0070795,0.0070795,0.0070795
61,219.091,2.39582,1.21611,1.31247,0.57996,0.39698,0.41511,0.15291,2.93814,1.55212,1.64606,0.00703,0.00703,0.00703
62,222.645,2.36007,1.218,1.29307,0.62237,0.4366,0.46125,0.17248,2.8629,1.48852,1.59587,0.0069805,0.0069805,0.0069805
63,226.187,2.3636,1.21108,1.30298,0.5878,0.43844,0.47027,0.18865,2.75487,1.47536,1.54847,0.006931,0.006931,0.006931
64,229.742,2.37258,1.19987,1.29659,0.59612,0.43094,0.4368,0.16599,2.7763,1.47626,1.55357,0.0068815,0.0068815,0.0068815
65,233.192,2.34501,1.18499,1.30399,0.53219,0.39912,0.41235,0.16529,2.84247,1.64813,1.59548,0.006832,0.006832,0.006832
66,236.654,2.33865,1.18851,1.29501,0.51066,0.42504,0.42301,0.16866,2.92967,1.64747,1.66088,0.0067825,0.0067825,0.0067825
67,240.185,2.30672,1.1698,1.2902,0.51431,0.43238,0.43972,0.1641,2.94278,1.53506,1.6742,0.006733,0.006733,0.006733
68,243.724,2.36211,1.17736,1.30359,0.57991,0.46778,0.48367,0.19148,2.73043,1.39702,1.54281,0.0066835,0.0066835,0.0066835
69,247.269,2.38228,1.21104,1.31516,0.56675,0.45084,0.49706,0.19492,2.7785,1.451,1.55056,0.006634,0.006634,0.006634
70,250.804,2.31631,1.18375,1.29379,0.52715,0.41762,0.44323,0.17876,2.81826,1.68911,1.59801,0.0065845,0.0065845,0.0065845
71,254.247,2.27066,1.18094,1.27517,0.57821,0.46324,0.48794,0.19526,2.75569,1.396,1.54018,0.006535,0.006535,0.006535
72,257.794,2.25368,1.16068,1.27039,0.5342,0.43804,0.45176,0.17569,2.82414,1.43316,1.57013,0.0064855,0.0064855,0.0064855
73,261.325,2.31349,1.14725,1.28185,0.61837,0.47337,0.4928,0.188,2.8274,1.40792,1.56919,0.006436,0.006436,0.006436
74,264.876,2.28178,1.12792,1.2609,0.5812,0.45702,0.47158,0.17551,2.88665,1.41736,1.61415,0.0063865,0.0063865,0.0063865
75,268.321,2.29709,1.12543,1.27798,0.64466,0.4622,0.48414,0.1755,2.97011,1.41352,1.63885,0.006337,0.006337,0.006337
76,271.747,2.31167,1.12417,1.2931,0.61079,0.50024,0.50699,0.20737,2.71766,1.36322,1.52213,0.0062875,0.0062875,0.0062875
77,275.318,2.25529,1.12365,1.26461,0.56186,0.43373,0.46371,0.1885,2.76494,1.43653,1.54858,0.006238,0.006238,0.006238
78,278.884,2.26618,1.11545,1.24408,0.58699,0.41124,0.44608,0.1683,3.07335,1.5498,1.69886,0.0061885,0.0061885,0.0061885
79,282.447,2.2432,1.12878,1.25934,0.59768,0.43796,0.48269,0.1912,2.85391,1.40122,1.5886,0.006139,0.006139,0.006139
80,285.982,2.23125,1.1002,1.2692,0.63807,0.40222,0.46351,0.18096,2.94722,1.58403,1.64782,0.0060895,0.0060895,0.0060895
81,289.402,2.2959,1.13865,1.30087,0.53316,0.45183,0.4695,0.19153,2.75218,1.41408,1.53711,0.00604,0.00604,0.00604
82,292.971,2.2679,1.09674,1.25617,0.65087,0.40447,0.47006,0.18337,2.93111,1.42698,1.6434,0.0059905,0.0059905,0.0059905
83,296.522,2.22305,1.08327,1.25789,0.60696,0.42523,0.46246,0.16242,3.05324,1.39557,1.70735,0.005941,0.005941,0.005941
84,300.055,2.21725,1.08794,1.26045,0.5581,0.50606,0.50762,0.20742,2.70774,1.32491,1.51994,0.0058915,0.0058915,0.0058915
85,303.659,2.22491,1.07255,1.2345,0.70372,0.43078,0.5212,0.20522,2.75623,1.3381,1.5519,0.005842,0.005842,0.005842
86,307.185,2.18956,1.06601,1.23931,0.65317,0.38262,0.44781,0.14948,3.05471,1.4946,1.70537,0.0057925,0.0057925,0.0057925
87,310.765,2.21499,1.06819,1.23583,0.61851,0.41185,0.4631,0.16063,3.03656,1.47669,1.68603,0.005743,0.005743,0.005743
88,314.329,2.18491,1.05659,1.2356,0.60116,0.44873,0.50976,0.20379,2.77917,1.37256,1.56642,0.0056935,0.0056935,0.0056935
89,317.871,2.18145,1.04673,1.23948,0.61604,0.46372,0.49301,0.19569,2.74164,1.38852,1.54128,0.005644,0.005644,0.005644
90,321.426,2.20066,1.07141,1.23622,0.57512,0.45065,0.47018,0.18599,2.89041,1.46605,1.62332,0.0055945,0.0055945,0.0055945
91,324.981,2.2262,1.11061,1.2539,0.61804,0.41746,0.4788,0.18096,2.9114,1.41813,1.63711,0.005545,0.005545,0.005545
92,328.506,2.13854,1.04355,1.22589,0.56297,0.48019,0.47481,0.16927,2.91483,1.38439,1.62792,0.0054955,0.0054955,0.0054955
93,332.043,2.19745,1.05294,1.23782,0.60804,0.42499,0.474,0.17319,2.98892,1.44505,1.6738,0.005446,0.005446,0.005446
94,335.562,2.15598,1.02978,1.23163,0.62673,0.46675,0.515,0.19686,2.80785,1.38215,1.55798,0.0053965,0.0053965,0.0053965
95,339.097,2.14655,1.01564,1.22228,0.62381,0.45068,0.49794,0.19063,2.81634,1.39789,1.56848,0.005347,0.005347,0.005347
96,342.692,2.16201,1.0128,1.21624,0.59664,0.40128,0.44606,0.14771,3.13785,1.47299,1.74623,0.0052975,0.0052975,0.0052975
97,346.239,2.16449,1.02699,1.21618,0.6122,0.42648,0.46657,0.16843,2.99319,1.40174,1.67574,0.005248,0.005248,0.005248
98,349.777,2.1214,1.00011,1.22048,0.62352,0.43828,0.48622,0.18301,2.90018,1.46349,1.61465,0.0051985,0.0051985,0.0051985
99,353.358,2.14222,1.01392,1.20091,0.62224,0.43907,0.48821,0.19129,2.83756,1.50675,1.59219,0.005149,0.005149,0.005149
100,356.893,2.16159,1.02807,1.22869,0.6082,0.47313,0.49708,0.18787,2.90786,1.34526,1.64981,0.0050995,0.0050995,0.0050995
101,360.426,2.11482,1.00594,1.2162,0.59058,0.46595,0.49342,0.19443,2.91765,1.35899,1.64414,0.00505,0.00505,0.00505
102,363.978,2.11423,0.9951,1.20861,0.53747,0.48589,0.50598,0.19127,2.93227,1.34449,1.64673,0.0050005,0.0050005,0.0050005
103,367.566,2.12455,1.01042,1.21186,0.58598,0.48055,0.51271,0.19509,2.89057,1.33871,1.59689,0.004951,0.004951,0.004951
104,371.039,2.07969,0.997,1.21044,0.55063,0.489,0.48673,0.183,2.92182,1.31823,1.64144,0.0049015,0.0049015,0.0049015
