epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
49,237.139,3.88971,2.72987,2.69021,0.53959,0.48211,0.44842,0.17539,4.01592,3.03015,3.21595,0.00127092,0.00127092,0.00127092
50,241.956,3.81768,2.59978,2.66038,0.49951,0.46507,0.42558,0.15928,4.1976,3.096,3.35295,0.00126267,0.00126267,0.00126267
51,246.768,3.85569,2.64776,2.66279,0.49693,0.37812,0.38109,0.15068,4.23866,3.50893,3.4098,0.00125442,0.00125442,0.00125442
52,251.581,3.8022,2.65629,2.70689,0.4849,0.36547,0.37947,0.14582,4.3021,3.63574,3.43682,0.00124617,0.00124617,0.00124617
53,256.384,3.80675,2.60414,2.72597,0.5641,0.48142,0.45169,0.17179,3.94531,2.95286,3.20696,0.00123791,0.00123791,0.00123791
54,261.155,3.8771,2.67411,2.70523,0.48574,0.46922,0.42014,0.14229,4.22289,3.36678,3.44619,0.00122966,0.00122966,0.00122966
55,265.898,3.83071,2.64489,2.72572,0.49804,0.41978,0.42485,0.1589,4.10898,3.16813,3.28252,0.00122141,0.00122141,0.00122141
56,270.732,3.84501,2.67841,2.65023,0.48967,0.38079,0.41087,0.15973,4.08196,3.28454,3.26177,0.00121316,0.00121316,0.00121316
57,275.542,3.78945,2.66442,2.65893,0.55115,0.43453,0.45674,0.1763,4.08377,2.95953,3.25321,0.00120491,0.00120491,0.00120491
58,280.336,3.79391,2.61362,2.67855,0.54802,0.45742,0.45695,0.17905,4.06809,3.00203,3.20965,0.00119666,0.00119666,0.00119666
59,285.118,3.79672,2.66246,2.72875,0.4851,0.42632,0.4282,0.18363,4.05383,3.1611,3.22408,0.0011884,0.0011884,0.0011884
60,289.942,3.77761,2.52517,2.6762,0.58612,0.41787,0.46357,0.18494,4.10908,3.16742,3.24807,0.00118015,0.00118015,0.00118015
61,294.862,3.766,2.444,2.62088,0.52011,0.46548,0.45424,0.18013,4.06392,2.9136,3.23523,0.0011719,0.0011719,0.0011719
62,299.657,3.80431,2.53324,2.64478,0.52522,0.43724,0.43525,0.17276,4.14368,3.03988,3.2755,0.00116365,0.00116365,0.00116365
63,304.438,3.77951,2.44871,2.6621,0.52851,0.40448,0.43921,0.15881,4.29136,3.39992,3.2628,0.0011554,0.0011554,0.0011554
64,309.234,3.80208,2.47208,2.64413,0.57697,0.41563,0.45566,0.16732,4.22569,3.15495,3.34478,0.00114715,0.00114715,0.00114715
65,314.001,3.74477,2.4179,2.65577,0.54112,0.42749,0.44494,0.16814,4.25895,2.97718,3.39251,0.00113889,0.00113889,0.00113889
66,318.796,3.76138,2.42468,2.64301,0.48941,0.43285,0.41767,0.16227,4.1978,3.09595,3.3349,0.00113064,0.00113064,0.00113064
67,323.56,3.71197,2.37525,2.62142,0.62593,0.46509,0.50805,0.19908,4.0128,2.78032,3.14024,0.00112239,0.00112239,0.00112239
68,328.34,3.71045,2.39611,2.61074,0.64117,0.40207,0.48495,0.18481,4.16501,2.94477,3.29246,0.00111414,0.00111414,0.00111414
69,333.134,3.81767,2.48079,2.6993,0.59099,0.43536,0.48932,0.18662,4.10621,3.06243,3.159,0.00110589,0.00110589,0.00110589
70,337.889,3.75931,2.4527,2.6776,0.55541,0.34617,0.40679,0.15066,4.49027,3.82705,3.50873,0.00109764,0.00109764,0.00109764
71,342.638,3.6963,2.43084,2.64078,0.54192,0.46487,0.48218,0.18921,4.04583,2.99505,3.1936,0.00108938,0.00108938,0.00108938
72,347.433,3.68781,2.3969,2.63146,0.55437,0.39402,0.46141,0.17564,4.21428,3.01644,3.29511,0.00108113,0.00108113,0.00108113
73,352.222,3.7742,2.3816,2.6474,0.54338,0.4429,0.46132,0.17631,4.23885,2.92193,3.23708,0.00107288,0.00107288,0.00107288
74,357.05,3.76159,2.39121,2.60272,0.57202,0.46569,0.47071,0.18068,4.1749,2.82977,3.29347,0.00106463,0.00106463,0.00106463
75,361.8,3.73528,2.34652,2.67529,0.60645,0.46978,0.48045,0.19052,3.99703,2.78532,3.22617,0.00105638,0.00105638,0.00105638
76,366.518,3.66247,2.31526,2.65153,0.6032,0.39553,0.46767,0.18922,4.06854,2.78441,3.23479,0.00104813,0.00104813,0.00104813
77,371.32,3.6891,2.33023,2.62332,0.60702,0.38676,0.45683,0.17866,4.39857,3.12872,3.45846,0.00103987,0.00103987,0.00103987
78,376.151,3.69021,2.32617,2.549,0.57096,0.38504,0.43505,0.16155,4.37575,3.3449,3.44749,0.00103162,0.00103162,0.00103162
79,380.98,3.67242,2.32477,2.57344,0.57043,0.49178,0.49859,0.19555,4.05153,2.70158,3.2085,0.00102337,0.00102337,0.00102337
80,385.742,3.64775,2.3138,2.61504,0.60653,0.46778,0.49064,0.19334,4.04953,2.72105,3.2028,0.00101512,0.00101512,0.00101512
81,390.443,3.7374,2.42584,2.69933,0.53088,0.39269,0.43405,0.16502,4.29564,3.30674,3.40193,0.00100687,0.00100687,0.00100687
82,395.307,3.73215,2.338,2.59125,0.67736,0.40795,0.47867,0.18383,4.08195,3.04091,3.22451,0.000998616,0.000998616,0.000998616
83,400.114,3.62279,2.26735,2.59437,0.66939,0.44976,0.51015,0.19601,4.22431,2.75465,3.33775,0.000990365,0.000990365,0.000990365
84,404.881,3.55999,2.24256,2.58675,0.67288,0.42951,0.508,0.20157,4.08223,2.82272,3.2453,0.000982113,0.000982113,0.000982113
85,409.785,3.57986,2.18365,2.51715,0.62473,0.35669,0.44017,0.16267,4.49814,3.3343,3.58048,0.000973861,0.000973861,0.000973861
86,414.532,3.56735,2.17612,2.54637,0.60185,0.39976,0.46596,0.1841,4.1911,3.1968,3.26678,0.00096561,0.00096561,0.00096561
87,419.389,3.60372,2.15266,2.51863,0.5336,0.40638,0.47839,0.18227,4.28749,3.08869,3.26888,0.000957358,0.000957358,0.000957358
88,424.224,3.56135,2.14398,2.53886,0.54998,0.46388,0.48069,0.186,4.22776,2.93943,3.31365,0.000949106,0.000949106,0.000949106
89,428.999,3.61574,2.1595,2.58639,0.6174,0.47512,0.49649,0.19397,4.06256,2.70436,3.2133,0.000940855,0.000940855,0.000940855
90,433.808,3.58099,2.20115,2.54002,0.56326,0.49486,0.48592,0.18869,4.10762,2.79127,3.24646,0.000932603,0.000932603,0.000932603
91,438.628,3.62122,2.22638,2.56165,0.57424,0.44139,0.47321,0.18046,4.24715,2.88222,3.39905,0.000924352,0.000924352,0.000924352
92,443.377,3.46391,2.10668,2.51663,0.66971,0.41906,0.4738,0.17672,4.30936,2.92266,3.42165,0.0009161,0.0009161,0.0009161
93,448.148,3.48526,2.10075,2.52219,0.59462,0.34912,0.43076,0.15696,4.46063,3.3927,3.5565,0.000907848,0.000907848,0.000907848
94,452.889,3.51108,2.06273,2.53933,0.56124,0.37361,0.42831,0.15956,4.41771,3.57419,3.45893,0.000899597,0.000899597,0.000899597
95,457.665,3.45094,2.04519,2.50622,0.57081,0.42416,0.45341,0.15741,4.48561,2.95416,3.46043,0.000891345,0.000891345,0.000891345
96,462.551,3.56427,2.10147,2.50632,0.64186,0.39577,0.47613,0.17051,4.44676,2.88029,3.45952,0.000883093,0.000883093,0.000883093
97,467.36,3.51538,2.09046,2.49453,0.6037,0.43076,0.48862,0.18819,4.26966,3.0252,3.36692,0.000874842,0.000874842,0.000874842
98,472.126,3.48542,2.07943,2.53445,0.61277,0.43732,0.50181,0.19003,4.28274,2.90645,3.35712,0.00086659,0.00086659,0.00086659
99,476.994,3.53781,2.05969,2.47784,0.69528,0.47337,0.51292,0.19412,4.14182,2.72308,3.29232,0.000858338,0.000858338,0.000858338
100,481.769,3.48935,2.08661,2.53884,0.62598,0.46675,0.49478,0.18674,4.20183,2.75768,3.37365,0.000850087,0.000850087,0.000850087
101,486.53,3.46169,2.05545,2.52967,0.55333,0.44736,0.48196,0.17322,4.38793,3.16683,3.40216,0.000841835,0.000841835,0.000841835
102,491.318,3.54293,2.03742,2.5167,0.52061,0.3932,0.43984,0.15014,4.61271,3.31518,3.72552,0.000833583,0.000833583,0.000833583
103,496.118,3.61299,2.1226,2.56394,0.66953,0.49075,0.50709,0.19713,4.12235,2.78663,3.21379,0.000825332,0.000825332,0.000825332
104,500.869,3.5715,2.1022,2.55843,0.71334,0.46225,0.50418,0.18962,4.23522,2.95445,3.28911,0.00081708,0.00081708,0.00081708
